,f1-score,precision,recall,support
tr05-0114,0.8444444444444444,0.8260869565217391,0.8636363636363636,22.0
tr05-0119,0.6923076923076923,0.5806451612903226,0.8571428571428571,21.0
tr05-0174,0.8461538461538461,0.7857142857142857,0.9166666666666666,24.0
tr05-0193,0.8181818181818182,0.8181818181818182,0.8181818181818182,33.0
tr05-0206,0.9180327868852458,0.875,0.9655172413793104,29.0
tr05-0226,0.9130434782608696,0.84,1.0,21.0
tr05-0243,0.851063829787234,0.8695652173913043,0.8333333333333334,24.0
tr05-0253,0.7567567567567567,0.7777777777777778,0.7368421052631579,19.0
tr05-0256,0.4285714285714285,0.75,0.3,30.0
tr05-0260,0.7058823529411765,0.6206896551724138,0.8181818181818182,22.0
tr05-0266,0.8076923076923077,0.75,0.875,24.0
tr05-0284,1.0,1.0,1.0,25.0
tr05-0292,0.9268292682926829,0.8636363636363636,1.0,19.0
tr05-0301,0.6470588235294118,0.6875,0.6111111111111112,18.0
tr05-0312,0.8085106382978724,0.8260869565217391,0.7916666666666666,24.0
tr05-0315,0.830188679245283,0.7586206896551724,0.9166666666666666,24.0
tr05-0326,0.9454545454545454,0.896551724137931,1.0,26.0
tr05-0327,0.9152542372881356,0.84375,1.0,27.0
tr05-0332,0.7111111111111111,0.6666666666666666,0.7619047619047619,21.0
tr05-0334,0.9615384615384615,0.9259259259259259,1.0,25.0
tr05-0348,0.6486486486486486,0.75,0.5714285714285714,21.0
tr05-0356,0.851851851851852,0.7931034482758621,0.92,25.0
tr05-0379,1.0,1.0,1.0,21.0
tr05-0400,0.7272727272727272,0.75,0.7058823529411765,17.0
tr05-0403,0.8372093023255814,0.8571428571428571,0.8181818181818182,22.0
tr05-0404,0.6250000000000001,0.7142857142857143,0.5555555555555556,18.0
tr05-0405,0.7391304347826088,0.7727272727272727,0.7083333333333334,24.0
tr05-0411,0.49056603773584906,0.5416666666666666,0.4482758620689655,29.0
tr05-0418,0.6046511627906976,0.7647058823529411,0.5,26.0
tr05-0443,0.8333333333333333,0.7692307692307693,0.9090909090909091,22.0
tr05-0449,0.717948717948718,0.7777777777777778,0.6666666666666666,21.0
tr05-0456,0.75,0.6666666666666666,0.8571428571428571,21.0
tr05-0459,0.8474576271186441,0.7575757575757576,0.9615384615384616,26.0
tr05-0471,0.7692307692307693,0.625,1.0,25.0
tr05-0497,0.8,0.7142857142857143,0.9090909090909091,22.0
tr05-0501,0.5306122448979592,0.5652173913043478,0.5,26.0
tr05-0531,0.65,0.7647058823529411,0.5652173913043478,23.0
tr05-0549,0.7272727272727273,1.0,0.5714285714285714,21.0
tr05-0550,0.9787234042553191,0.9583333333333334,1.0,23.0
tr05-0570,0.6666666666666665,0.6,0.75,24.0
tr05-0572,0.819672131147541,0.7352941176470589,0.9259259259259259,27.0
tr05-0574,0.88,0.88,0.88,25.0
tr05-0596,0.9491525423728815,0.9333333333333333,0.9655172413793104,29.0
tr05-0610,0.5777777777777778,0.9285714285714286,0.41935483870967744,31.0
tr05-0613,0.5416666666666666,0.5416666666666666,0.5416666666666666,24.0
tr05-0627,0.9090909090909091,1.0,0.8333333333333334,24.0
tr05-0629,0.7777777777777779,0.75,0.8076923076923077,26.0
tr05-0635,0.6666666666666666,0.7142857142857143,0.625,24.0
tr05-0646,0.6857142857142857,0.6666666666666666,0.7058823529411765,17.0
tr05-0647,0.5,0.7692307692307693,0.37037037037037035,27.0
tr05-0652,0.723404255319149,0.7083333333333334,0.7391304347826086,23.0
tr05-0655,0.7000000000000001,0.6363636363636364,0.7777777777777778,18.0
tr05-0664,0.8444444444444443,0.7307692307692307,1.0,19.0
tr05-0685,0.2631578947368421,0.45454545454545453,0.18518518518518517,27.0
tr05-0686,0.45000000000000007,0.8181818181818182,0.3103448275862069,29.0
tr05-0701,0.8400000000000001,0.8076923076923077,0.875,24.0
tr05-0707,0.6415094339622641,0.6538461538461539,0.6296296296296297,27.0
tr05-0715,0.5142857142857142,0.6923076923076923,0.4090909090909091,22.0
tr05-0724,0.7037037037037037,0.6129032258064516,0.8260869565217391,23.0
tr05-0738,0.9047619047619048,0.8636363636363636,0.95,20.0
tr05-0739,0.7647058823529413,0.6842105263157895,0.8666666666666667,15.0
tr05-0744,0.7058823529411765,0.7058823529411765,0.7058823529411765,17.0
tr05-0782,0.7659574468085106,0.9473684210526315,0.6428571428571429,28.0
tr05-0784,0.6,0.8,0.48,25.0
tr05-0800,0.5714285714285715,0.5217391304347826,0.631578947368421,19.0
tr05-0812,0.6122448979591836,0.625,0.6,25.0
tr05-0827,0.9818181818181818,0.9642857142857143,1.0,27.0
tr05-0838,0.8666666666666667,0.8666666666666667,0.8666666666666667,15.0
tr05-0849,0.7804878048780488,0.7619047619047619,0.8,20.0
tr05-0857,0.7916666666666667,0.8260869565217391,0.76,25.0
tr05-0860,0.8260869565217391,0.8260869565217391,0.8260869565217391,23.0
tr05-0864,0.7777777777777779,0.75,0.8076923076923077,26.0
tr05-0880,0.5769230769230769,0.8823529411764706,0.42857142857142855,35.0
tr05-0900,0.7857142857142857,0.8148148148148148,0.7586206896551724,29.0
tr05-0905,0.3636363636363636,1.0,0.2222222222222222,27.0
tr05-0910,0.816326530612245,0.8333333333333334,0.8,25.0
tr05-0924,0.84,0.75,0.9545454545454546,22.0
tr05-0932,0.46511627906976744,0.5263157894736842,0.4166666666666667,24.0
tr05-0949,0.8571428571428572,0.84,0.875,24.0
tr05-0994,0.76,0.8636363636363636,0.6785714285714286,28.0
tr05-1034,0.888888888888889,0.8695652173913043,0.9090909090909091,22.0
tr05-1042,0.8125,0.8666666666666667,0.7647058823529411,17.0
tr05-1060,0.5116279069767442,0.6111111111111112,0.44,25.0
tr05-1097,0.625,0.7692307692307693,0.5263157894736842,19.0
tr05-1112,0.6031746031746033,0.5277777777777778,0.7037037037037037,27.0
tr05-1118,0.8333333333333334,0.8333333333333334,0.8333333333333334,24.0
tr05-1121,0.9836065573770492,1.0,0.967741935483871,31.0
tr05-1128,0.7999999999999999,0.7272727272727273,0.8888888888888888,18.0
tr05-1129,0.8214285714285714,0.71875,0.9583333333333334,24.0
tr05-1135,0.5882352941176471,0.46875,0.7894736842105263,19.0
tr05-1146,0.631578947368421,0.6,0.6666666666666666,18.0
tr05-1149,0.9777777777777777,0.9565217391304348,1.0,22.0
tr05-1163,0.8461538461538461,0.88,0.8148148148148148,27.0
tr05-1167,0.7169811320754718,0.6785714285714286,0.76,25.0
tr05-1175,0.6500000000000001,0.6842105263157895,0.6190476190476191,21.0
tr05-1176,0.8214285714285715,0.7666666666666667,0.8846153846153846,26.0
tr05-1183,0.7727272727272727,0.7391304347826086,0.8095238095238095,21.0
tr05-1190,0.37499999999999994,0.6,0.2727272727272727,22.0
tr05-1197,0.7142857142857143,0.75,0.6818181818181818,22.0
tr05-1215,0.9166666666666666,0.88,0.9565217391304348,23.0
tr05-1222,0.65,0.65,0.65,20.0
tr05-1225,0.9268292682926829,1.0,0.8636363636363636,22.0
tr05-1229,0.9152542372881356,0.9,0.9310344827586207,29.0
tr05-1233,0.7555555555555555,0.7391304347826086,0.7727272727272727,22.0
tr05-1234,0.9600000000000001,0.9230769230769231,1.0,24.0
tr05-1238,0.8095238095238095,0.7391304347826086,0.8947368421052632,19.0
tr05-1243,0.8070175438596491,0.8518518518518519,0.7666666666666667,30.0
tr05-1247,0.7419354838709677,0.71875,0.7666666666666667,30.0
tr05-1258,0.8571428571428571,0.8823529411764706,0.8333333333333334,18.0
tr05-1268,0.7547169811320754,0.6666666666666666,0.8695652173913043,23.0
tr05-1270,0.7692307692307692,0.8333333333333334,0.7142857142857143,28.0
tr05-1277,0.6222222222222222,0.56,0.7,20.0
tr05-1302,0.6521739130434783,0.6818181818181818,0.625,24.0
tr05-1313,0.9333333333333333,0.875,1.0,28.0
tr05-1317,0.7096774193548389,0.7096774193548387,0.7096774193548387,31.0
tr05-1324,0.7878787878787878,0.6666666666666666,0.9629629629629629,27.0
tr05-1356,0.9259259259259259,0.9615384615384616,0.8928571428571429,28.0
tr05-1371,0.7894736842105262,0.8823529411764706,0.7142857142857143,21.0
tr05-1372,0.9615384615384616,0.9615384615384616,0.9615384615384616,26.0
tr05-1375,0.6382978723404256,0.625,0.6521739130434783,23.0
tr05-1377,0.6521739130434783,0.6818181818181818,0.625,24.0
tr05-1385,0.8571428571428572,0.8181818181818182,0.9,20.0
tr05-1386,0.6274509803921569,0.5714285714285714,0.6956521739130435,23.0
tr05-1404,0.7499999999999999,0.6818181818181818,0.8333333333333334,18.0
tr05-1406,0.8421052631578948,0.8888888888888888,0.8,20.0
tr05-1419,0.6511627906976744,0.8235294117647058,0.5384615384615384,26.0
tr05-1434,0.8205128205128205,0.7619047619047619,0.8888888888888888,18.0
tr05-1452,0.8333333333333334,0.7407407407407407,0.9523809523809523,21.0
tr05-1453,0.6428571428571428,0.5806451612903226,0.72,25.0
tr05-1457,0.4848484848484849,0.7272727272727273,0.36363636363636365,22.0
tr05-1464,0.8780487804878049,0.8181818181818182,0.9473684210526315,19.0
tr05-1475,0.717948717948718,0.6363636363636364,0.8235294117647058,17.0
tr05-1489,0.5454545454545455,0.8181818181818182,0.4090909090909091,22.0
tr05-1497,0.7368421052631579,0.6176470588235294,0.9130434782608695,23.0
tr05-1510,0.39999999999999997,0.7777777777777778,0.2692307692307692,26.0
tr05-1513,0.5833333333333334,0.4827586206896552,0.7368421052631579,19.0
tr05-1521,0.8474576271186439,0.8064516129032258,0.8928571428571429,28.0
tr05-1528,0.8,0.6666666666666666,1.0,18.0
tr05-1547,0.46511627906976744,0.6666666666666666,0.35714285714285715,28.0
tr05-1551,0.6,0.6521739130434783,0.5555555555555556,27.0
tr05-1554,0.9333333333333332,0.9545454545454546,0.9130434782608695,23.0
tr05-1558,0.6086956521739131,0.6363636363636364,0.5833333333333334,24.0
tr05-1570,0.75,0.6428571428571429,0.9,20.0
tr05-1572,0.8571428571428571,0.75,1.0,24.0
tr05-1575,0.5641025641025642,0.5,0.6470588235294118,17.0
tr05-1591,0.7755102040816326,0.7916666666666666,0.76,25.0
tr05-1604,0.7719298245614035,0.6285714285714286,1.0,22.0
tr05-1624,0.9047619047619048,0.95,0.8636363636363636,22.0
tr05-1649,0.888888888888889,0.8,1.0,24.0
tr05-1653,0.6530612244897959,0.5925925925925926,0.7272727272727273,22.0
tr05-1659,0.48484848484848486,1.0,0.32,25.0
tr05-1675,0.9333333333333333,0.875,1.0,21.0
tr05-1681,0.9811320754716981,0.9629629629629629,1.0,26.0
tr05-1684,0.8571428571428572,0.8181818181818182,0.9,20.0
tr05-1687,0.5142857142857142,0.6923076923076923,0.4090909090909091,22.0
tr05-1688,0.8666666666666666,0.8387096774193549,0.896551724137931,29.0
tr05-1689,0.8235294117647058,0.8076923076923077,0.84,25.0
tr05-1716,0.558139534883721,0.46153846153846156,0.7058823529411765,17.0
tr05-1720,0.9387755102040817,0.92,0.9583333333333334,24.0
tr05-1728,0.6666666666666667,0.7647058823529411,0.5909090909090909,22.0
tr06-0014,0.7307692307692308,0.76,0.7037037037037037,27.0
tr06-0017,0.6382978723404256,0.5769230769230769,0.7142857142857143,21.0
tr06-0041,0.6086956521739131,0.6666666666666666,0.56,25.0
tr06-0050,0.9285714285714286,0.9629629629629629,0.896551724137931,29.0
tr06-0062,0.7058823529411765,0.7058823529411765,0.7058823529411765,17.0
tr06-0084,0.8627450980392156,0.7586206896551724,1.0,22.0
tr06-0103,0.761904761904762,0.6153846153846154,1.0,16.0
tr06-0107,0.44117647058823534,0.30612244897959184,0.7894736842105263,19.0
tr06-0108,0.6333333333333334,0.5757575757575758,0.7037037037037037,27.0
tr06-0117,0.7777777777777778,0.8235294117647058,0.7368421052631579,19.0
tr06-0122,0.5333333333333333,0.631578947368421,0.46153846153846156,26.0
tr06-0126,0.5499999999999999,0.6875,0.4583333333333333,24.0
tr06-0154,0.6470588235294118,0.5,0.9166666666666666,24.0
tr06-0166,0.7027027027027029,0.8666666666666667,0.5909090909090909,22.0
tr06-0168,0.8846153846153846,0.8518518518518519,0.92,25.0
tr06-0177,0.6530612244897959,0.6153846153846154,0.6956521739130435,23.0
tr06-0182,0.8260869565217391,0.76,0.9047619047619048,21.0
tr06-0193,0.7169811320754718,0.6785714285714286,0.76,25.0
tr06-0202,0.6037735849056605,0.5714285714285714,0.64,25.0
tr06-0204,0.761904761904762,0.6666666666666666,0.8888888888888888,18.0
tr06-0221,0.6428571428571429,0.6,0.6923076923076923,26.0
tr06-0232,0.8571428571428572,0.8181818181818182,0.9,20.0
tr06-0234,0.8253968253968254,0.7878787878787878,0.8666666666666667,30.0
tr06-0242,0.962962962962963,1.0,0.9285714285714286,14.0
tr06-0249,0.830188679245283,0.8461538461538461,0.8148148148148148,27.0
tr06-0262,0.9600000000000001,0.9230769230769231,1.0,12.0
tr06-0282,0.9523809523809523,0.9090909090909091,1.0,20.0
tr06-0302,0.7777777777777778,0.7777777777777778,0.7777777777777778,27.0
tr06-0307,0.8000000000000002,0.8,0.8,30.0
tr06-0313,0.68,0.6296296296296297,0.7391304347826086,23.0
tr06-0315,0.48780487804878053,0.7692307692307693,0.35714285714285715,28.0
tr06-0317,0.7555555555555556,0.8095238095238095,0.7083333333333334,24.0
tr06-0318,0.5945945945945946,0.6470588235294118,0.55,20.0
tr06-0332,0.6399999999999999,0.5925925925925926,0.6956521739130435,23.0
tr06-0333,0.5,0.47619047619047616,0.5263157894736842,19.0
tr06-0347,0.7058823529411764,0.6,0.8571428571428571,21.0
tr06-0362,0.7111111111111111,0.7619047619047619,0.6666666666666666,24.0
tr06-0363,0.7692307692307692,0.6666666666666666,0.9090909090909091,22.0
tr06-0379,0.92,0.8518518518518519,1.0,23.0
tr06-0390,0.5625,0.8181818181818182,0.42857142857142855,21.0
tr06-0397,0.8780487804878049,0.8181818181818182,0.9473684210526315,19.0
tr06-0404,0.9433962264150945,0.8928571428571429,1.0,25.0
tr06-0418,0.870967741935484,0.7714285714285715,1.0,27.0
tr06-0429,0.5614035087719297,0.47058823529411764,0.6956521739130435,23.0
tr06-0447,0.9545454545454545,0.9130434782608695,1.0,21.0
tr06-0449,0.5714285714285715,0.6666666666666666,0.5,24.0
tr06-0452,0.9122807017543859,0.8387096774193549,1.0,26.0
tr06-0475,0.6666666666666667,0.65,0.6842105263157895,19.0
tr06-0488,0.7179487179487181,0.9333333333333333,0.5833333333333334,24.0
tr06-0503,0.6206896551724138,0.5454545454545454,0.72,25.0
tr06-0515,0.8275862068965517,0.75,0.9230769230769231,26.0
tr06-0517,0.7692307692307692,0.9090909090909091,0.6666666666666666,30.0
tr06-0532,0.8837209302325583,0.95,0.8260869565217391,23.0
tr06-0536,0.5294117647058824,0.6,0.47368421052631576,19.0
tr06-0538,0.6666666666666666,0.625,0.7142857142857143,21.0
tr06-0544,0.6666666666666666,0.7894736842105263,0.5769230769230769,26.0
tr06-0547,0.7999999999999999,0.75,0.8571428571428571,21.0
tr06-0556,0.25641025641025644,0.5,0.1724137931034483,29.0
tr06-0567,0.6666666666666666,0.7619047619047619,0.5925925925925926,27.0
tr06-0570,0.4864864864864864,0.5625,0.42857142857142855,21.0
tr06-0576,0.9473684210526316,0.9310344827586207,0.9642857142857143,28.0
tr06-0579,0.8695652173913043,0.8,0.9523809523809523,21.0
tr06-0584,0.5116279069767442,0.6111111111111112,0.44,25.0
tr06-0609,0.7457627118644068,0.6666666666666666,0.8461538461538461,26.0
tr06-0627,0.5,0.625,0.4166666666666667,24.0
tr06-0644,0.49056603773584906,0.4642857142857143,0.52,25.0
tr06-0677,0.8695652173913043,0.9523809523809523,0.8,25.0
tr06-0694,0.8679245283018867,0.8214285714285714,0.92,25.0
tr06-0696,0.7317073170731707,0.6818181818181818,0.7894736842105263,19.0
tr06-0705,0.6521739130434783,0.6818181818181818,0.625,24.0
tr06-0709,0.8214285714285715,0.7931034482758621,0.8518518518518519,27.0
tr06-0721,0.7462686567164178,0.7142857142857143,0.78125,32.0
tr06-0750,0.7575757575757576,0.7575757575757576,0.7575757575757576,33.0
tr06-0764,0.6666666666666667,0.5294117647058824,0.9,10.0
tr06-0769,0.8750000000000001,0.7777777777777778,1.0,21.0
tr06-0771,0.9152542372881356,0.84375,1.0,27.0
tr06-0773,0.7945205479452055,0.6744186046511628,0.9666666666666667,30.0
tr06-0780,0.9166666666666666,0.9565217391304348,0.88,25.0
tr06-0785,0.6666666666666667,0.5555555555555556,0.8333333333333334,24.0
tr06-0791,0.8510638297872339,0.9523809523809523,0.7692307692307693,26.0
tr06-0797,0.6363636363636364,0.56,0.7368421052631579,19.0
tr06-0802,0.6808510638297872,0.6956521739130435,0.6666666666666666,24.0
tr06-0812,0.5909090909090909,0.6190476190476191,0.5652173913043478,23.0
tr06-0815,0.8000000000000002,0.8,0.8,20.0
tr06-0825,0.5238095238095238,0.4583333333333333,0.6111111111111112,18.0
tr06-0827,0.7407407407407406,0.625,0.9090909090909091,22.0
tr06-0843,0.761904761904762,0.6956521739130435,0.8421052631578947,19.0
tr06-0850,0.40816326530612246,0.38461538461538464,0.43478260869565216,23.0
tr06-0862,0.6363636363636364,0.56,0.7368421052631579,19.0
tr06-0865,0.9180327868852458,0.8484848484848485,1.0,28.0
tr06-0876,0.5641025641025641,0.7333333333333333,0.4583333333333333,24.0
tr06-0880,0.9411764705882353,0.8888888888888888,1.0,24.0
tr06-0883,0.8085106382978724,0.95,0.7037037037037037,27.0
tr06-1010,0.5625000000000001,0.75,0.45,20.0
tr06-1117,0.8800000000000001,0.9565217391304348,0.8148148148148148,27.0
tr06-1123,0.9285714285714286,1.0,0.8666666666666667,15.0
tr07-0016,0.6666666666666667,0.7272727272727273,0.6153846153846154,26.0
tr07-0023,0.7499999999999999,0.8333333333333334,0.6818181818181818,22.0
tr07-0027,0.8108108108108109,0.7894736842105263,0.8333333333333334,18.0
tr07-0030,0.9411764705882353,0.96,0.9230769230769231,26.0
tr07-0034,0.6808510638297872,0.6956521739130435,0.6666666666666666,24.0
tr07-0036,0.52,0.5652173913043478,0.48148148148148145,27.0
tr07-0040,0.6071428571428571,0.5862068965517241,0.6296296296296297,27.0
tr07-0043,0.5405405405405405,0.7142857142857143,0.43478260869565216,23.0
tr07-0056,0.7804878048780488,0.7619047619047619,0.8,20.0
tr07-0084,0.5,0.42857142857142855,0.6,25.0
tr07-0100,0.8749999999999999,0.9130434782608695,0.84,25.0
tr07-0102,0.6976744186046512,0.75,0.6521739130434783,23.0
tr07-0105,0.8461538461538461,0.8148148148148148,0.88,25.0
tr07-0123,0.8125,0.8666666666666667,0.7647058823529411,34.0
tr07-0125,0.23809523809523808,0.5,0.15625,32.0
tr07-0126,0.6666666666666666,0.6923076923076923,0.6428571428571429,28.0
tr07-0127,0.6486486486486486,0.8571428571428571,0.5217391304347826,23.0
tr07-0153,0.84,0.7777777777777778,0.9130434782608695,23.0
tr07-0162,0.47058823529411764,0.8888888888888888,0.32,25.0
tr07-0168,0.8727272727272727,0.8571428571428571,0.8888888888888888,27.0
tr07-0178,0.7272727272727272,0.75,0.7058823529411765,17.0
tr07-0179,0.5641025641025642,0.6111111111111112,0.5238095238095238,21.0
tr07-0191,0.8181818181818181,0.6923076923076923,1.0,27.0
tr07-0197,0.5238095238095238,0.5789473684210527,0.4782608695652174,23.0
tr07-0212,0.6341463414634146,0.5416666666666666,0.7647058823529411,17.0
tr07-0214,0.8709677419354839,0.7941176470588235,0.9642857142857143,28.0
tr07-0230,0.7083333333333333,0.85,0.6071428571428571,28.0
tr07-0231,0.7567567567567567,0.7777777777777778,0.7368421052631579,19.0
tr07-0232,0.8648648648648648,0.8,0.9411764705882353,34.0
tr07-0235,0.7906976744186046,0.7727272727272727,0.8095238095238095,21.0
tr07-0236,0.8846153846153847,0.8214285714285714,0.9583333333333334,24.0
tr07-0246,0.7272727272727274,0.8888888888888888,0.6153846153846154,26.0
tr07-0247,0.7346938775510204,0.75,0.72,25.0
tr07-0257,0.6842105263157895,0.7222222222222222,0.65,20.0
tr07-0262,0.5581395348837209,0.48,0.6666666666666666,18.0
tr07-0281,0.8,0.7142857142857143,0.9090909090909091,22.0
tr07-0283,0.6190476190476191,0.5652173913043478,0.6842105263157895,19.0
tr07-0291,0.34285714285714286,0.5454545454545454,0.25,24.0
tr07-0293,0.8235294117647058,0.8076923076923077,0.84,25.0
tr07-0325,0.8275862068965517,0.75,0.9230769230769231,26.0
tr07-0343,0.6382978723404256,0.6521739130434783,0.625,24.0
tr07-0359,0.7272727272727272,0.8,0.6666666666666666,24.0
tr07-0380,0.8307692307692308,0.9310344827586207,0.75,36.0
tr07-0394,0.5,0.5714285714285714,0.4444444444444444,27.0
tr07-0401,0.8571428571428572,0.875,0.84,25.0
tr07-0409,0.9268292682926829,1.0,0.8636363636363636,22.0
tr07-0416,0.962962962962963,0.9285714285714286,1.0,13.0
tr07-0418,0.3902439024390244,0.7272727272727273,0.26666666666666666,30.0
tr07-0451,0.8275862068965517,0.7741935483870968,0.8888888888888888,27.0
tr07-0455,0.8749999999999999,0.84,0.9130434782608695,23.0
tr07-0458,0.8979591836734694,0.9166666666666666,0.88,25.0
tr07-0466,0.5128205128205129,0.5263157894736842,0.5,20.0
tr07-0489,0.6923076923076924,0.75,0.6428571428571429,28.0
tr07-0490,0.75,0.6206896551724138,0.9473684210526315,19.0
tr07-0494,0.4210526315789473,0.8,0.2857142857142857,28.0
tr07-0509,0.7,0.7241379310344828,0.6774193548387096,31.0
tr07-0517,0.7692307692307693,0.625,1.0,20.0
tr07-0540,0.891566265060241,0.8222222222222222,0.9736842105263158,38.0
tr07-0542,0.6909090909090909,0.6551724137931034,0.7307692307692307,26.0
tr07-0549,0.3333333333333333,0.75,0.21428571428571427,28.0
tr07-0564,0.8363636363636364,0.9583333333333334,0.7419354838709677,31.0
tr07-0566,0.6923076923076923,0.782608695652174,0.6206896551724138,29.0
tr07-0568,0.65,0.8666666666666667,0.52,25.0
tr07-0575,0.48780487804878053,0.7692307692307693,0.35714285714285715,28.0
tr07-0579,0.8108108108108109,0.7142857142857143,0.9375,32.0
tr07-0585,0.8936170212765957,0.9130434782608695,0.875,24.0
tr07-0586,0.7755102040816326,0.7307692307692307,0.8260869565217391,23.0
tr07-0593,0.2631578947368421,0.25,0.2777777777777778,18.0
tr07-0594,0.4390243902439024,0.45,0.42857142857142855,21.0
tr07-0601,0.5,0.43333333333333335,0.5909090909090909,22.0
tr07-0602,0.9333333333333332,0.9130434782608695,0.9545454545454546,22.0
tr07-0605,0.5833333333333334,0.7,0.5,28.0
tr07-0610,0.9253731343283582,0.8857142857142857,0.96875,32.0
tr07-0615,0.8837209302325582,0.7916666666666666,1.0,19.0
tr07-0625,0.2222222222222222,0.3076923076923077,0.17391304347826086,23.0
tr07-0642,0.6153846153846154,0.8,0.5,24.0
tr07-0650,0.6363636363636365,0.6666666666666666,0.6086956521739131,23.0
tr07-0662,0.8085106382978724,0.95,0.7037037037037037,27.0
tr07-0665,0.37837837837837834,0.4375,0.3333333333333333,21.0
tr07-0675,0.5925925925925927,0.6153846153846154,0.5714285714285714,28.0
tr07-0681,0.45,0.6923076923076923,0.3333333333333333,27.0
tr07-0687,0.43636363636363634,0.3870967741935484,0.5,24.0
tr07-0691,0.723404255319149,0.7391304347826086,0.7083333333333334,24.0
tr07-0703,0.5652173913043478,0.5652173913043478,0.5652173913043478,23.0
tr07-0709,0.6,0.6,0.6,15.0
tr07-0718,0.7333333333333333,0.6666666666666666,0.8148148148148148,27.0
tr07-0752,0.830188679245283,0.7857142857142857,0.88,25.0
tr07-0761,0.8064516129032259,0.78125,0.8333333333333334,30.0
tr07-0770,0.6666666666666667,0.7083333333333334,0.6296296296296297,27.0
tr07-0771,0.8333333333333333,0.9090909090909091,0.7692307692307693,26.0
tr07-0782,0.5294117647058824,0.6923076923076923,0.42857142857142855,21.0
tr07-0786,0.8571428571428571,0.75,1.0,18.0
tr07-0796,0.7307692307692308,0.59375,0.95,20.0
tr07-0804,0.8055555555555555,0.725,0.90625,32.0
tr07-0820,0.6976744186046512,0.75,0.6521739130434783,23.0
tr07-0828,0.8333333333333334,0.8064516129032258,0.8620689655172413,29.0
tr07-0830,0.8076923076923077,0.7777777777777778,0.84,25.0
tr07-0841,0.7999999999999999,0.75,0.8571428571428571,21.0
tr07-0848,0.8181818181818182,0.9,0.75,24.0
tr07-0861,0.9310344827586207,0.8709677419354839,1.0,27.0
tr07-0865,0.8627450980392156,0.7586206896551724,1.0,22.0
tr07-0874,0.6,0.6,0.6,20.0
tr07-0891,0.5641025641025641,0.7333333333333333,0.4583333333333333,24.0
tr07-0894,0.59375,0.4634146341463415,0.8260869565217391,23.0
tr07-0895,0.8085106382978723,0.9047619047619048,0.7307692307692307,26.0
tr07-0902,0.9333333333333332,0.9130434782608695,0.9545454545454546,22.0
tr07-0906,0.7368421052631577,0.7,0.7777777777777778,27.0
tr07-0909,0.6792452830188679,0.6,0.782608695652174,23.0
tr07-0913,0.8636363636363635,0.95,0.7916666666666666,24.0
tr07-0918,0.888888888888889,0.8275862068965517,0.96,25.0
tr08-0010,0.6938775510204083,0.6296296296296297,0.7727272727272727,22.0
tr08-0012,0.7346938775510203,0.6666666666666666,0.8181818181818182,22.0
tr08-0021,0.7692307692307693,0.625,1.0,25.0
tr08-0030,0.8205128205128205,0.8421052631578947,0.8,20.0
tr08-0105,0.6428571428571428,0.5806451612903226,0.72,25.0
tr08-0111,0.6567164179104478,0.6111111111111112,0.7096774193548387,31.0
tr08-0113,0.8205128205128205,0.8,0.8421052631578947,19.0
tr08-0137,0.7083333333333334,0.7083333333333334,0.7083333333333334,24.0
tr08-0139,0.8260869565217391,0.7916666666666666,0.8636363636363636,22.0
tr08-0140,0.5555555555555556,0.7142857142857143,0.45454545454545453,22.0
tr08-0156,0.5116279069767442,0.55,0.4782608695652174,23.0
tr08-0157,0.8260869565217391,0.7916666666666666,0.8636363636363636,22.0
tr08-0159,0.761904761904762,0.6666666666666666,0.8888888888888888,18.0
tr08-0168,0.7692307692307692,0.8333333333333334,0.7142857142857143,21.0
tr08-0183,0.6666666666666667,0.6875,0.6470588235294118,17.0
tr08-0192,0.7906976744186046,0.8947368421052632,0.7083333333333334,24.0
tr08-0214,0.717948717948718,0.6363636363636364,0.8235294117647058,17.0
tr08-0245,0.7727272727272727,0.85,0.7083333333333334,24.0
tr08-0256,0.888888888888889,0.9230769230769231,0.8571428571428571,28.0
tr08-0266,0.896551724137931,1.0,0.8125,32.0
tr08-0277,0.8085106382978724,0.8260869565217391,0.7916666666666666,24.0
tr08-0280,0.7796610169491526,0.6764705882352942,0.92,25.0
tr08-0287,0.76,0.7916666666666666,0.7307692307692307,26.0
tr08-0295,0.7037037037037037,0.6551724137931034,0.76,25.0
tr08-0303,0.5652173913043479,0.8125,0.43333333333333335,30.0
tr08-0310,0.6341463414634148,0.6842105263157895,0.5909090909090909,22.0
tr08-0314,0.19354838709677416,0.2727272727272727,0.15,20.0
tr08-0315,0.6774193548387097,0.5833333333333334,0.8076923076923077,26.0
tr08-0336,0.9047619047619047,0.8260869565217391,1.0,19.0
tr08-0347,0.9142857142857143,0.9411764705882353,0.8888888888888888,18.0
tr08-0348,0.9333333333333332,0.9130434782608695,0.9545454545454546,22.0
tr08-0351,0.7317073170731707,0.6818181818181818,0.7894736842105263,19.0
tr08-0353,0.4615384615384615,0.6,0.375,24.0
tr08-0356,0.3902439024390244,0.7272727272727273,0.26666666666666666,30.0
tr09-0040,0.7826086956521738,0.9,0.6923076923076923,26.0
tr09-0044,0.7659574468085107,0.8181818181818182,0.72,25.0
tr09-0049,1.0,1.0,1.0,26.0
tr09-0050,0.6666666666666666,0.8,0.5714285714285714,28.0
tr09-0051,0.6060606060606061,0.9090909090909091,0.45454545454545453,22.0
